Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	292.5	1.13	0.0	0.0	0.0	0.0	0.0	428.3185840707965	8.849557522123895	57.522123893805315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0246179214519323	0.00170342634508091	0.165697903582935	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	297.5	1.13	0.0	0.0	0.0	0.0	0.0	426.54867256637175	8.849557522123895	57.522123893805315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0244966239405761	0.00170342634508091	0.165697903582935	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	302.5	1.13	0.0	0.0	0.0	0.0	0.0	424.77876106194697	8.849557522123895	57.522123893805315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243753264292199	0.00170342634508091	0.165697903582935	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	307.5	1.13	0.0	0.0	0.0	0.0	0.0	423.0088495575222	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242540289178637	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	312.5	1.13	0.0	0.0	0.0	0.0	0.0	421.2389380530974	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0241327314065075	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	317.5	1.13	0.0	0.0	0.0	0.0	0.0	419.4690265486726	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0240114338951514	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	322.5	1.13	0.0	0.0	0.0	0.0	0.0	417.69911504424783	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238901363837952	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	327.5	1.13	0.0	0.0	0.0	0.0	0.0	415.92920353982305	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023768838872439	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	332.5	1.13	0.0	0.0	0.0	0.0	0.0	414.15929203539827	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0236475413610828	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	337.5	1.13	0.0	0.0	0.0	0.0	0.0	412.3893805309735	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235262438497266	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	342.5	1.13	0.0	0.0	0.0	0.0	0.0	410.6194690265487	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0234049463383705	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	347.5	1.13	0.0	0.0	0.0	0.0	0.0	408.8495575221239	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232836488270143	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	352.5	1.13	0.0	0.0	0.0	0.0	0.0	407.07964601769913	8.849557522123895	56.63716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0231623513156581	0.00170342634508091	0.164305791883735	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	357.5	1.13	0.0	0.0	0.0	0.0	0.0	405.30973451327435	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230410538043019	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	362.5	1.13	0.0	0.0	0.0	0.0	0.0	403.5398230088496	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229197562929457	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	367.5	1.13	0.0	0.0	0.0	0.0	0.0	401.76991150442484	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227984587815896	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	372.5	1.13	0.0	0.0	0.0	0.0	0.0	400.00000000000006	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226771612702334	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	377.5	1.13	0.0	0.0	0.0	0.0	0.0	398.2300884955753	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0225558637588772	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	382.5	1.13	0.0	0.0	0.0	0.0	0.0	396.4601769911505	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022434566247521	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	387.5	1.13	0.0	0.0	0.0	0.0	0.0	394.6902654867257	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0223132687361649	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	392.5	1.13	0.0	0.0	0.0	0.0	0.0	392.9203539823009	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0221919712248087	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	397.5	1.13	0.0	0.0	0.0	0.0	0.0	391.15044247787614	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220706737134525	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	402.5	1.13	0.0	0.0	0.0	0.0	0.0	389.38053097345136	8.849557522123895	55.75221238938054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0219493762020963	0.00170342634508091	0.162913680184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	407.5	1.13	0.0	0.0	0.0	0.0	0.0	387.6106194690266	8.849557522123895	54.86725663716815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0218280786907401	0.00170342634508091	0.160128778797651	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	412.5	1.13	0.0	0.0	0.0	0.0	0.0	385.8407079646018	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021706781179384	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	417.5	1.13	0.0	0.0	0.0	0.0	0.0	384.070796460177	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0215854836680278	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	422.5	1.13	0.0	0.0	0.0	0.0	0.0	382.3008849557522	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0214641861566716	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	427.5	1.13	0.0	0.0	0.0	0.0	0.0	380.5309734513275	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0213428886453154	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	432.5	1.13	0.0	0.0	0.0	0.0	0.0	378.7610619469027	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212215911339592	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	437.5	1.13	0.0	0.0	0.0	0.0	0.0	376.99115044247793	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211002936226031	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	442.5	1.13	0.0	0.0	0.0	0.0	0.0	375.22123893805315	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209789961112469	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	447.5	1.13	0.0	0.0	0.0	0.0	0.0	373.45132743362836	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208576985998907	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	452.5	1.13	0.0	0.0	0.0	0.0	0.0	371.6814159292036	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207364010885345	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	457.5	1.13	0.0	0.0	0.0	0.0	0.0	369.9115044247788	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0206151035771783	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	462.5	1.13	0.0	0.0	0.0	0.0	0.0	368.141592920354	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204938060658222	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	467.5	1.13	0.0	0.0	0.0	0.0	0.0	366.37168141592923	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020372508554466	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	472.5	1.13	0.0	0.0	0.0	0.0	0.0	364.60176991150445	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0202512110431098	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	477.5	1.13	0.0	0.0	0.0	0.0	0.0	362.83185840707966	8.849557522123895	53.982300884955755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0201299135317536	0.00170342634508091	0.158736667098451	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	482.5	1.13	0.0	0.0	0.0	0.0	0.0	361.0619469026549	8.849557522123895	53.09734513274337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0200086160203974	0.00170342634508091	0.15734455539925	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	487.5	1.13	0.0	0.0	0.0	0.0	0.0	359.2920353982301	8.849557522123895	53.09734513274337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0198873185090413	0.00170342634508091	0.15734455539925	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	492.5	1.13	0.0	0.0	0.0	0.0	0.0	357.5221238938054	8.849557522123895	53.09734513274337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0197660209976851	0.00170342634508091	0.15734455539925	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	497.5	1.13	0.0	0.0	0.0	0.0	0.0	355.7522123893806	8.849557522123895	53.09734513274337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196447234863289	0.00170342634508091	0.15734455539925	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	502.5	1.13	0.0	0.0	0.0	0.0	0.0	353.9823008849558	8.849557522123895	53.09734513274337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0195234259749727	0.00170342634508091	0.15734455539925	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	507.5	1.13	0.0	0.0	0.0	0.0	0.0	352.212389380531	8.849557522123895	53.09734513274337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0194021284636165	0.00170342634508091	0.15734455539925	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	512.5	1.13	0.0	0.0	0.0	0.0	0.0	350.44247787610624	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192808309522604	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	517.5	1.13	0.0	0.0	0.0	0.0	0.0	348.67256637168146	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0191595334409042	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	522.5	1.13	0.0	0.0	0.0	0.0	0.0	346.9026548672567	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019038235929548	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	527.5	1.13	0.0	0.0	0.0	0.0	0.0	345.1327433628319	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0189169384181918	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	532.5	1.13	0.0	0.0	0.0	0.0	0.0	343.3628318584071	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0187956409068357	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	537.5	1.13	0.0	0.0	0.0	0.0	0.0	341.5929203539823	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0186743433954795	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	542.5	1.13	0.0	0.0	0.0	0.0	0.0	339.82300884955754	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185530458841233	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	547.5	1.13	0.0	0.0	0.0	0.0	0.0	338.05309734513276	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0184317483727671	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	552.5	1.13	0.0	0.0	0.0	0.0	0.0	336.283185840708	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183104508614109	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	557.5	1.13	0.0	0.0	0.0	0.0	0.0	334.51327433628325	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181891533500548	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	562.5	1.13	0.0	0.0	0.0	0.0	0.0	332.74336283185846	8.849557522123895	52.21238938053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0180678558386986	0.00170342634508091	0.154559654012366	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	567.5	1.13	0.0	0.0	0.0	0.0	0.0	330.9734513274337	8.849557522123895	51.32743362831859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0179465583273424	0.00170342634508091	0.153167542313166	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	572.5	1.13	0.0	0.0	0.0	0.0	0.0	329.2035398230089	8.849557522123895	51.32743362831859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178252608159862	0.00170342634508091	0.153167542313166	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	577.5	1.13	0.0	0.0	0.0	0.0	0.0	327.4336283185841	8.849557522123895	51.32743362831859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01770396330463	0.00170342634508091	0.153167542313166	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	582.5	1.13	0.0	0.0	0.0	0.0	0.0	325.66371681415933	8.849557522123895	51.32743362831859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175826657932739	0.00170342634508091	0.153167542313166	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	587.5	1.13	0.0	0.0	0.0	0.0	0.0	323.89380530973455	8.849557522123895	51.32743362831859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0174613682819177	0.00170342634508091	0.153167542313166	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	592.5	1.13	0.0	0.0	0.0	0.0	0.0	322.12389380530976	8.849557522123895	51.32743362831859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0173400707705615	0.00170342634508091	0.153167542313166	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	597.5	1.13	0.0	0.0	0.0	0.0	0.0	320.353982300885	8.849557522123895	51.32743362831859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172187732592053	0.00170342634508091	0.153167542313166	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
brusample01	HDR20191121010000	2019-11-21 01:00:00	EcoPart TU Project UVP 5 pour load BRU	602.5	1.13	0.0	0.0	0.0	0.0	0.0	318.5840707964602	8.849557522123895	51.32743362831859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170974757478491	0.00170342634508091	0.153167542313166	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
